zipcode,rating,insertedAtTimestamp,longitude,address,id,latitude,name,review_count,cuisine
10040,4.0,2018-05-02 17:20:30.337347,-73.927843119049,"4740 Broadway, New York, NY 10040",ykXZyQBXxoOMoZfaZMnHmg,40.8649821372469,Tryon Public House,296,american
10019,3.5,2018-05-02 17:20:29.107812,-73.9868181646996,"811 8th Ave, New York, NY 10019",uaFHoq-a5XqxF-bsOK9_Qg,40.7616286634162,Kung Fu Little Steamed Buns Ramen,762,chinese
10002,4.0,2018-05-02 17:20:28.767837,-73.9917399,"118A Eldridge St, New York, NY 10002",IhSVn0TaX8xXb3wcQ-fgcA,40.71839,Vanessa's Dumpling House,2226,chinese
10009,4.0,2018-05-02 17:23:46.173858,-73.9856719970703,"110 1st Ave, New York, NY 10009",je92kXXWjANmiN-dfwNapg,40.7266273498535,Sushi Dojo NYC,347,japanese
11215,4.0,2018-05-02 17:21:07.479510,-73.981340475038,"248 5th Ave, Brooklyn, NY 11215",aSprnLY-6GkMk1cuv0TMeA,40.675332643247,Al Di La Trattoria,785,italian
11418,3.5,2018-05-02 17:20:29.359162,-73.8350343704224,"11616 Metropolitan Ave, Richmond Hill, NY 11418",AFidVhcRHCmlk6YxgRlO2Q,40.707262693702,Golden Fountain Kitchen,87,chinese
10019,3.5,2018-05-02 17:22:23.355975,-73.9876316100625,"Worldwide Plz, 322 W 50th St, New York, NY 10019",x9wa2M7gvf32swUSBP3uXA,40.7627155294445,Blockheads,686,indian
11209,3.5,2018-05-02 17:23:40.864970,-74.02927,"8814 4th Ave, Brooklyn, NY 11209",jYia13i0CBwNXadzAAxLJg,40.62106,Arirang Hibachi Steakhouse,266,japanese
10455,4.0,2018-05-02 17:20:30.399472,-73.9161737,"701 Melrose Ave, Bronx, NY 10455",42qsGN56bAsPhv5mhRZmGw,40.8200475,Landin Mac & Cheese,109,american
11219,3.5,2018-05-02 17:22:56.519852,-74.0082286219422,"6324 Fort Hamilton Pkwy, Brooklyn, NY 11219",kbUZnWtro1h8BuPcSOd74g,40.631422388901,Good Harvest,85,korean
11209,4.0,2018-05-02 17:21:54.827297,-74.03183,"8716 3rd Ave, Brooklyn, NY 11209",cJfbydHniqWsGL2VHVDHEg,40.62238,Bombay Grill,196,indian
11105,3.5,2018-05-02 17:20:58.423439,-73.91092,"29-21 Ditmars Blvd, Astoria, NY 11105",0hoKHSlhmqr0_5a1KD67AQ,40.77696,Create,159,american
11220,4.0,2018-05-02 17:23:36.274412,-74.023664,"6814 4th Ave, Brooklyn, NY 11220",ugPFTZ2PTMtrgooJ2tMXpQ,40.635058,Teriyaki Japan Express Grill,31,japanese
10011,2.0,2018-05-02 17:24:24.934312,-73.9987487792969,"62 W 9th St, New York, NY 10011",Om3bGjj6f4t2b2in7vwikA,40.7338066101074,Village Restaurant 9 Street,1,french
10036,4.0,2018-05-02 17:20:28.586483,-73.9925113993899,"360 W 42nd Street, New York, NY 10036",FXhSEZfIqjMZh4hR0_8jMQ,40.7582902125633,China Xiang,292,chinese
11220,3.5,2018-05-02 17:23:57.076341,-74.009323,"5603 7th Ave, Sunset Park, NY 11220",uR-MqserQgPRQK3aiP6WyQ,40.638825,Tokyo Ya,53,japanese
11201,4.0,2018-05-02 17:20:29.558602,-73.99051,"142 Smith St, Brooklyn, NY 11201",StFf9fVnAlhwrUWan0C4Ww,40.68703,Wanisa Home Kitchen,47,chinese
11218,3.0,2018-05-02 17:20:29.531204,-73.97865,"125 Church Ave, Brooklyn, NY 11218",f1GV69Ya6hJWUIUeZuEQlQ,40.64339,Friendly's Chinese Restaurant,19,chinese
11230,3.5,2018-05-02 17:20:29.814993,-73.9640114946515,"1202 Avenue J, Brooklyn, NY 11230",BNWGhin8qx0Uf3RDJr_Vnw,40.6247510057535,KDX,6,chinese
10018,4.5,2018-05-02 17:23:38.780914,-73.99129,"570 8th Ave, New York, NY 10018",D1V7ZadUtUPuYYlpDA1BOQ,40.75472,Sakura Of Japan,11,japanese
10011,4.5,2018-05-02 17:23:13.932292,-74.0015899,"311 W 17th St, New York, NY 10011",ejmJTjHzdMxoq3t7pnnjrg,40.74196,Naoki Takahashi,54,japanese
11217,4.0,2018-05-02 17:21:11.882827,-73.98592,"190 Dean St, Brooklyn, NY 11217",Ry9w-jFALWYhazi6jjyIKw,40.68554,Rucola,413,italian
10003,4.0,2018-05-02 17:23:22.377076,-73.9860382080078,"214 E 10th St, New York, NY 10003",pqebqpVTT8bR_s9iEu8dOA,40.7292175292969,Curry-Ya,658,japanese
10075,5.0,2018-05-02 17:22:47.036238,-73.95945,"1109 Lexington Ave, New York, NY 10075",HDoJIH-qW9FqJ5WB-bKTqA,40.7738,MIGHTY Bowl,1,korean
11366,3.5,2018-05-02 17:23:42.230151,-73.790625706315,"177-21 Union Tpke, Fresh Meadows, NY 11366",FgRJsieXorHgI-2XzGxh5A,40.7262130826712,Nikko Hibachi,259,japanese
11373,4.5,2018-05-02 17:20:29.080064,-73.874626,"9028 43rd Ave, Elmhurst, NY 11373",jkd9CqvEuIJ_GM0i-lThKw,40.743103,No 1 Hunan Chinese Restaurant,9,chinese
11206,4.0,2018-05-02 17:20:28.767755,-73.949259,"602 Marcy Ave, Brooklyn, NY 11206",1fVp9c5Vw04ig171a_juRw,40.694007,U Like,39,chinese
10012,3.0,2018-05-02 17:21:51.640132,-73.99463,"174 Elizabeth St, New York, NY 10012",pwzLpR9ys1NkE3ppjT88MQ,40.721,Pietro Nolita,230,italian
10022,4.0,2018-05-02 17:20:51.924716,-73.9694366455078,"206 E 52nd St, New York, NY 10022",h3kZr9KVuzB9JKJCkWZjGw,40.756649017334,The Garden Grill,4,american
11214,3.0,2018-05-02 17:20:29.787469,-74.0053,"1692 86th St, Brooklyn, NY 11214",rk8V5c1Wr5gVLKOaY0g4VQ,40.60855,Farmers Restaurant,29,chinese
11235,3.5,2018-05-02 17:24:25.316488,-73.946639,"2027 Emmons Ave, Brooklyn, NY 11235",4A_fIcsZmWPwk4k2i6BhAQ,40.584138,Cats on the Bay,60,french
10036,4.0,2018-05-02 17:23:30.775425,-73.9827184029637,"114 W 47th St, New York, NY 10036",MSVftNJ5lwPK9TQtHayaPQ,40.7582797854234,Suzuki,30,japanese
10012,4.0,2018-05-02 17:21:21.920081,-73.99328,"31 Great Jones St, New York, NY 10012",xbrQ2dHuQoFJmNxAuOky4A,40.72683,Vic's,327,italian
11238,4.0,2018-05-02 17:21:10.832605,-73.96832,"554 Vanderbilt Ave, Ste 1, Brooklyn, NY 11238",z4CzSOnngC2RaTEC_BgUWA,40.6800799,Cataldo's Restaurant,189,italian
10003,4.5,2018-05-02 17:20:55.628257,-73.9897361397743,"65 2nd Ave, New York, NY 10003",PqqnNrUtU7XTKQvUM4cyqQ,40.7260849061034,Bar Verde,68,american
11230,3.0,2018-05-02 17:22:17.080805,-73.967124,"1032 Coney Island Ave, Brooklyn, NY 11230",R7PHDW6wKzYHOOh4f6MrzA,40.632373,Pakiza Restaurant,20,indian
10016,4.0,2018-05-02 17:23:59.614149,-73.9791478306885,"163 E 33rd St, New York, NY 10016",csVEpHy5KJoFvM1qp5XwLQ,40.7454079308793,Le Parisien,826,french
10002,4.0,2018-05-02 17:20:30.482360,-73.9915559401866,"138 Division St, New York, NY 10002",YKfj-CUjgb9xQ1kN_bhNLg,40.714498871349,Forgtmenot,154,american
10019,4.5,2018-05-02 17:21:03.875531,-73.98063,"123 W 52nd St, New York, NY 10019",3Gz07E5YJjDTJPSuzsAStQ,40.76173,Ocean Prime,307,american
10018,4.0,2018-05-02 17:20:28.823509,-73.9912518276348,"273 W 38th St, New York, NY 10018",MXstrG3HjF83LcxAd8OpTw,40.754589387013,New Li Yuan,46,chinese
11354,4.0,2018-05-02 17:22:44.259283,-73.8108977,"154-02 Northern Blvd, Flushing, NY 11354",6pVXgxStX66_7UOQg_ifQQ,40.7645182,Bangjangsoo Bakery,23,korean
11563,3.5,2018-05-02 17:24:39.819789,-73.664918783942,"157 Lakeview Ave, Lynbrook, NY 11563",1xA_G41I-OVyZGXARY71UQ,40.6658716056216,Maier's Brick Cafe,35,french
10036,4.0,2018-05-02 17:23:00.116873,-73.98846,"700 8th Ave at 44th St, New York, NY 10036",eMPpgfTIZt-qEZWO1VzvFw,40.75874,City Kitchen,412,korean
10003,4.0,2018-05-02 17:24:29.211515,-73.9917876,"9 E 1st St, New York, NY 10003",qpkFmGyvbZv-g2fbwyNQUg,40.72453,Bowery Meat Company,355,french
11231,4.5,2018-05-02 17:21:27.414603,-74.00024,"575 Henry St, Brooklyn, NY 11231",Q9F2ocrmYuGt1yn3M7MOBw,40.6818,Lucali,1043,italian
10031,4.0,2018-05-02 17:23:02.227522,-73.9487,"3600 Broadway, New York, NY 10031",NebgteFykeM1gwiVgPcCHw,40.82839,The Handpulled Noodle,477,korean
10010,4.0,2018-05-02 17:22:38.085575,-73.9891366685257,"1107 Broadway, New York, NY 10010",fIt-pfNt3YQz7nHgqJHUqg,40.7426893581315,Chingu New Korean,15,korean
11234,4.0,2018-05-02 17:23:30.321294,-73.9323730766773,"2118 Flatbush Ave, Brooklyn, NY 11234",Zq-bINENqMPz4zyMKQFvzQ,40.6181151163522,E Sushi,125,japanese
10016,4.0,2018-05-02 17:23:16.480604,-73.9816331863403,"10 E 39th St, New York, NY 10016",xFp3xSQ43J-i7nmJfNBsZA,40.7512595504522,Norikoh,365,japanese
11236,4.0,2018-05-02 17:20:29.107750,-73.897255,"9417 Ave L, Brooklyn, NY 11236",-6KT1D508e6zvqHJvv4r2Q,40.63772,Lin Wong Restaurant,8,chinese
10465,3.5,2018-05-02 17:21:50.828276,-73.8192596435547,"3883 E Tremont Ave, Bronx, NY 10465",RfkuPrAKQRFPC3D_0ugnEQ,40.8231315612793,Patricia's of Tremont,185,italian
10018,3.0,2018-05-02 17:21:47.238387,-73.9853,"1065 Ave Of The Americas, New York, NY 10018",liRKlk_PlUOmSbnZr5w97A,40.7539943,Barilla Restaurants,95,italian
11375,3.5,2018-05-02 17:20:29.359168,-73.8393932,"11054 Queens Blvd, Forest Hills, NY 11375",h7WwPbWt4Qgimc6K4oVTxA,40.7190535,Feng's Garden,54,chinese
10001,4.5,2018-05-02 17:21:48.024893,-73.98772,"2 W 28th St, New York, NY 10001",Phtq020-VoHgQp_p-vXVVA,40.74475,PN Wood Fired Pizza,183,italian
10016,3.0,2018-05-02 17:24:35.013491,-73.98309,"6 E 36th St, New York, NY 10016",dPZ9wSTz7QSAZAW0eZHlmQ,40.74926,Toledo Restaurant,43,french
10461,3.5,2018-05-02 17:23:38.780932,-73.8534942,"1948 Williamsbridge Rd, Bronx, NY 10461",kCk2uqmmJBQ80iLuncNhlQ,40.8532877,Kiraku Sushi,57,japanese
10023,3.0,2018-05-02 17:22:04.321729,-73.9824,"1845 Broadway, New York, NY 10023",MzIUB4_G9TemKsPZJkelIw,40.76937,Sapphire Indian Cuisine,304,indian
10009,4.0,2018-05-02 17:22:08.075312,-73.9879441220901,"78 E 1st St, New York, NY 10009",noBCTbD1Ylf5QR7PXy-rkA,40.7232289034083,Cafe Himalaya,545,indian
11231,4.0,2018-05-02 17:24:02.578133,-74.0018,"144 Union St, Brooklyn, NY 11231",TCJrcryBkI6eg2HYThoiKg,40.68396,Petite Crevette,297,french
11530,4.0,2018-05-02 17:24:38.664766,-73.6052816054836,"1002 Old Country Rd, Garden City, NY 11530",pAS9SdKkgtimFmlXizhQWA,40.742950780653,Spuntino Wine Bar & Italian Tapas,512,french
10011,2.5,2018-05-02 17:20:29.107715,-73.99752,"16 W 8th St, New York, NY 10011",XaEFFUabnbH8ZF7ccmSAlQ,40.73264,South Of The Clouds,47,chinese
10036,5.0,2018-05-02 17:23:56.160593,-73.9890305207363,"Times Square, Manhattan, NY 10036",vlZ9k3e_1N_h_ybhrl278g,40.7586084813478,Japanese Teppanyaki,1,japanese
11218,4.0,2018-05-02 17:21:22.171755,-73.97655,"1238 Prospect Ave, Reeve Place, Brooklyn, NY 11218",SzH79XjUPoTYBnE3dybRsw,40.652842,Della,87,italian
10302,4.5,2018-05-02 17:22:22.768986,-74.1384887695312,"461 Port Richmond Ave, Elm Park, NY 10302",OHD58Nwnf5sSMpSgpiUk3Q,40.6311378479004,Aroma Palace Restaurant,2,indian
11206,3.5,2018-05-02 17:23:48.127979,-73.9435394480824,"727 Flushing Ave, Brooklyn, NY 11206",qNmHq3ST2bBinAN-TatwSg,40.7004883125668,Mirakuya Japanese Cuisine,24,japanese
11106,4.5,2018-05-02 17:21:03.101486,-73.92486,"31-18 Broadway, Astoria, NY 11106",47_jHPl3p4-OYGCVLy2ZIA,40.76142,Salvatoria Kitchen and Bar,101,american
10075,3.5,2018-05-02 17:24:36.232127,-73.95607,"1483 2nd Ave, New York, NY 10075",M7Bl6U2EjxI-n0ksoYtZ8w,40.77225,Vero,272,french
10019,4.0,2018-05-02 17:22:16.840790,-73.98813,"787 9th Ave, Apt 3N, New York, NY 10019",IFZ3_d01uflGixWrrD8_gg,40.76515,Ariana Afghan Kebab Restaurant,417,indian
11249,4.0,2018-05-02 17:23:12.626619,-73.9608301,"77 N 6th St, Brooklyn, NY 11249",DpZ7Xaub8Lhpg7VJdHaPpg,40.7189722,Zenkichi,886,japanese
11237,3.0,2018-05-02 17:23:53.514099,-73.9292984008789,"1077 Flushing Ave, Brooklyn, NY 11237",FsHqkVb0kmLq1VW7P-xz1A,40.7047424316406,Tomo Japanese Fusion,140,japanese
10471,3.5,2018-05-02 17:23:40.168912,-73.8982448328066,"4685 Manhattan College Pkwy, Bronx, NY 10471",z1R0tUFUZ7RU_kQTlzRsZg,40.8910472840381,Asian Tokyo,37,japanese
11361,4.0,2018-05-02 17:22:37.622269,-73.772241,"38-40 Bell Blvd, Bayside, NY 11361",nClCX3nfSllPZ0Kh8JnGFw,40.7655174,Dorawa,20,korean
11101,4.0,2018-05-02 17:23:12.824345,-73.9546699,"5-50 50th Ave, Long Island City, NY 11101",enDIsmxSG2bQccQWgGNcbg,40.74259,Takumen,133,japanese
11215,3.0,2018-05-02 17:20:29.558615,-73.9857482910156,"497 7th Ave, Brooklyn, NY 11215",PgiqzwIfcV2eruGmNx77lw,40.6614456176758,Joy Kitchen,32,chinese
10011,4.0,2018-05-02 17:23:39.618593,-73.99509,"121 W 19th St, New York, NY 10011",NUFdHBhmlzJAZv0IpYuOoA,40.74081,Sushi Tokyo,12,japanese
10017,3.5,2018-05-02 17:23:57.523492,-73.97238,"212 E 45th St, New York, NY 10017",qhOBte4EJZCKDUWBsjxdiA,40.7523,The Rawl,71,japanese
11372,3.5,2018-05-02 17:22:38.474359,-73.8940372,"71-22 Roosevelt Ave, Jackson Heights, NY 11372",Ab-oC8Wm_R73gWQYOUW_xA,40.746559,Unidentified Flying Chickens,565,korean
11373,4.5,2018-05-02 17:23:35.025133,-73.8792701,"84-05 Queens Blvd, Elmhurst, NY 11373",dJdIEYv56jTBkU6hAnSypw,40.737338,Awang Kitchen,85,japanese
11103,4.0,2018-05-02 17:24:30.071825,-73.91799,"33-18 28th Ave, Astoria, NY 11103",5iciHq6BV3hOKpxTXKEzVA,40.7672,Favela Grill,220,french
11212,2.5,2018-05-02 17:20:29.419730,-73.9066217,"446 Mother Gaston Blvd, Brooklyn, NY 11212",svNleiTRS0Pinpa5u393Eg,40.6680863,Number One Great Wall,7,chinese
11204,4.0,2018-05-02 17:24:38.316664,-73.9839301862624,"1425 W 10th St, Bensonhurst, NY 11204",nKD9Mf13thEZYTNIY45qhA,40.6104488072271,Arnor Crepes & Bubble Tea,108,french
10016,5.0,2018-05-02 17:23:07.920575,-73.9815547576721,"10 E 39th St, Ste 1100, New York, NY 10016",AseGALfqpAmv7t_IEpzkIQ,40.7511696255961,Expressway Music,62,korean
11221,3.5,2018-05-02 17:20:29.025929,-73.923601,"188 Wilson Ave, Brooklyn, NY 11221",RuOFTFVTEuYSswAlzjxvwQ,40.69921,Happy Garden Chinese Restaurant,14,chinese
11207,4.0,2018-05-02 17:22:12.980460,-73.887147,"2915 Fulton St, Brooklyn, NY 11207",WtaM26GHmDBiUpVB4lnl2w,40.679361,The Roti Shack,1,indian
10035,4.0,2018-05-02 17:21:57.428630,-73.93855,"2179 3rd Ave, New York, NY 10035",bgMbt6XbOaAu5VNXr5kCdQ,40.79965,Polash,188,indian
10065,4.0,2018-05-02 17:21:34.731004,-73.9598,"1304 2nd Ave, Ste A, New York, NY 10065",fyC2cBsQ0FsMJmv0jSworg,40.76652,Donna Margherita,27,italian
11204,4.0,2018-05-02 17:20:29.449025,-73.9939132445258,"7102 18th Ave, Brooklyn, NY 11204",RaqtqQoaVbIRciHsolzT4A,40.6156919782776,New Jin Xin,10,chinese
11235,4.0,2018-05-02 17:21:14.223541,-73.9397077,"2902 Emmons Ave, Brooklyn, NY 11235",JuHeNFYoeva_FDjmtj_vLw,40.5835841,il Fornetto,263,italian
10010,4.0,2018-05-02 17:20:53.767336,-73.98545,"333 Park Ave S, New York, NY 10010",S4Euw4DYSqeU4KcteFXqHg,40.74116,The Little Beet Table,391,american
10306,3.5,2018-05-02 17:20:29.302720,-74.1137849176055,"2740 Hylan Blvd, Staten Island, NY 10306",p-rLkKnNekR7nplgWnAUYQ,40.5645969932634,Empire East,91,chinese
10001,3.5,2018-05-02 17:22:57.723465,-73.986186,"51 W 35th St, New York, NY 10001",dpCSDy9uefOEcY44FHss2Q,40.750167,Hyo Dong Gak,357,korean
10001,3.0,2018-05-02 17:22:52.285364,-73.98568,"303 5th Ave., New York, NY 10001",pehKHPaU7Zgqf5SQ0MZmLA,40.74661,Bread & Butter,170,korean
11364,4.0,2018-05-02 17:22:38.810553,-73.7564904,"6158 Springfield Blvd, Oakland Gardens, NY 11364",f5LgJ9TOZis-cQHAND97nA,40.7483579,Bi Won,155,korean
10309,4.5,2018-05-02 17:23:34.076806,-74.2073278974315,"645 Rossville Ave, Staten Island, NY 10309",1j93J41t3Ni40IbrULfICw,40.5430375852957,Misaki Sushi,70,japanese
10016,4.0,2018-05-02 17:20:30.223982,-73.9831063896418,"40 East 33rd St, New York, NY 10016",LJaLQby_H8E9eHvcIW0xnw,40.7469069957733,Spoon Table & Bar,212,american
10011,4.0,2018-05-02 17:20:54.543173,-74.0058920192666,"75 9th Ave, New York, NY 10011",fc8op9vARoRwfTSXzs4ShQ,40.7424814823856,The Green Table,522,american
11206,4.5,2018-05-02 17:20:29.889079,-73.941839,"188 Montrose Ave, Brooklyn, NY 11206",8JDwcklaawqYprHg0c9aIA,40.707244,The Brooklyn Tree,88,american
11362,4.5,2018-05-02 17:24:11.212349,-73.73442,"25509 Northern Blvd, Little Neck, NY 11362",7-n32xMWRYbJpy-pVm132Q,40.77235,La Baraka Restaurant,115,french
10036,4.0,2018-05-02 17:24:14.470200,-73.9929134,"410 W 43rd St, New York, NY 10036",HnFHxQUSviXVa1FUGR-Hjw,40.7594098,Adella,133,french
10128,3.5,2018-05-02 17:23:32.913211,-73.9513328,"1640 3rd Ave, New York, NY 10128",q4zgRy2Z-j-KUtq5tT7JzA,40.7824759,Maroo,108,japanese
11415,4.0,2018-05-02 17:20:28.882880,-73.8318099975586,"8159 Lefferts Blvd, Kew Gardens, NY 11415",d1pRHsBuYCZ4hdk0dyjE-g,40.7066192626953,Jade Chinese Restaurant,39,chinese
11375,3.5,2018-05-02 17:23:46.068367,-73.85614,"9605 Metropolitan Ave, Forest Hills, NY 11375",OO1EUYT629SG6rxkHJnmYA,40.7115099,Umi Sushi,54,japanese
10452,4.5,2018-05-02 17:20:29.331868,-73.91249,"120 Mt Eden Ave, Bronx, NY 10452",sjOp9UbbfKbohpEjQt2JRg,40.84323,King Dragon,5,chinese
10023,3.0,2018-05-02 17:23:56.386933,-73.9808349609375,"165 W 72nd St, New York, NY 10023",8hxvfFZH4kPp35kH5DhnIw,40.7785911560059,Kumo Sushi,131,japanese
11235,4.0,2018-05-02 17:23:33.619804,-73.94938,"2901 Ocean Ave, Brooklyn, NY 11235",U2tjlMRITBSHHHTiv7L11A,40.59048,Hayashi,143,japanese
11104,3.0,2018-05-02 17:20:29.655028,-73.9202633,"4411 Queens Blvd, Sunnyside, NY 11104",e03tT0hH6qU-_dR8pwFa0Q,40.743636,Mr Wonton,51,chinese
10019,4.0,2018-05-02 17:21:56.131517,-73.98806,"764 9th Ave, New York, NY 10019",FXDMFBM-rV2s5MHzA33d2g,40.76415,Bombay Grill House,156,indian
10006,4.0,2018-05-02 17:20:29.943840,-74.01117,"115 Broadway, New York, NY 10006",c1kKAH9XMPNeaBhvnIP0FQ,40.708865,Trinity Place,289,american
11372,3.5,2018-05-02 17:22:05.581481,-73.89176,"37-66 74th St, Jackson Heights, NY 11372",uPW_isMEB92IDrX04pLK1g,40.7471,Delhi Heights,290,indian
10039,3.5,2018-05-02 17:20:29.504569,-73.9393877238035,"2825 8th Ave, New York, NY 10039",loLFoBWWXfpFu9fOdWebHQ,40.8263956010342,Yong Sheng,10,chinese
11215,3.5,2018-05-02 17:23:41.429449,-73.980682,"214 Prospect Park W, Brooklyn, NY 11215",sLz0y7uD8_T8Ye32r7uyog,40.660354,Sushi Yu,103,japanese
11372,2.0,2018-05-02 17:22:23.418390,-73.8915100097656,"49 74th St, New York, NY 11372",QzPaA7e4O7iabpwr99pmiQ,40.7475662231445,Tawa Tandor,4,indian
11211,3.5,2018-05-02 17:22:48.526145,-73.959098815918,"145 N 4th St, Brooklyn, NY 11211",JVNH3KfshX0ZcAe7_UJFAw,40.7161521911621,Glaze Teriyaki,36,korean
10030,4.0,2018-05-02 17:24:05.271590,-73.9441050339131,"2269 Adam Clayton Powell Jr Blvd, New York, NY 10030",DEHWHskp2gSAkfdylc4SNA,40.8142691169743,Yatenga French Bistro & Bar,212,french
11372,4.0,2018-05-02 17:20:29.163195,-73.8868197,"7921 37th Ave, Jackson Heights, NY 11372",EM6z-NkZ-q2KPWNY7aKvNw,40.7496084,Woks Chinese Cuisine,14,chinese
11214,3.5,2018-05-02 17:23:49.929706,-73.990238,"2347 86th St, Brooklyn, NY 11214",kYURnv37Z5P_sir_QJGHzg,40.600102,Sake Sushi,637,japanese
10034,4.0,2018-05-02 17:24:30.323460,-73.92037,"575 W 207th St, New York, NY 10034",1kdIzJU01DuTm7WhPSdiBQ,40.86666,Anchor Heights,113,french
10013,3.0,2018-05-02 17:23:45.659354,-74.0102073,"183 Duane St, New York, NY 10013",TyLhPh5dez8JLqXOgHXUaw,40.7175644,Tokyo Bay Japanese Restaurant,66,japanese
10014,4.0,2018-05-02 17:20:30.224134,-74.003223,"281 Bleecker St, New York, NY 10014",PMp7WlHIXQUnej-Ds1jRfw,40.731926,Blind Tiger Ale House,828,american
10016,3.0,2018-05-02 17:20:28.938881,-73.97906,"493 2nd Ave, New York, NY 10016",01m-oqxaCifh0s0eU03bBg,40.741,Asia Express,55,chinese
10010,3.5,2018-05-02 17:24:10.328959,-73.9887542724609,"12 E 22nd St, New York, NY 10010",6ujYWjs1FTksvuVxuzjUYA,40.7400817871094,Almond,899,french
11209,3.5,2018-05-02 17:23:43.087040,-74.033169,"9208 3rd Ave, Brooklyn, NY 11209",AVuDEai-NoQnsnPgcFmI7w,40.619135,Suki Sushi,52,japanese
10001,4.0,2018-05-02 17:20:30.112634,-73.991463,"237 W 35th St, New York, NY 10001",r-EDS_eO70HUgDmOk5_8Qw,40.752472,Juniper,373,american
10034,3.5,2018-05-02 17:24:37.465515,-73.927333,"219 Dyckman St, New York, NY 10034",l7E6lpov_VPbhrxjWT-76Q,40.865788,The Park View,285,french
10017,3.0,2018-05-02 17:24:28.837477,-73.979431,"299 Madison Ave, New York, NY 10017",Ubjy_YwMiU69kdSaXC9bgw,40.752124,Madison & Vine,151,french
10016,3.5,2018-05-02 17:21:04.510423,-73.98333,"34 E 32nd St, New York, NY 10016",f3wkQwZewuC4Xg0C0mLYWA,40.746,Restaurant at Rose Hill,29,american
10006,2.5,2018-05-02 17:21:43.868578,-74.0124460392414,"4 World Trade Ctr, Eataly, New York, NY 10006",jzEaiiRa3497HWdf4QKHIA,40.7102419339859,La Pizza & La Pasta,64,italian
11103,4.5,2018-05-02 17:23:15.091110,-73.9167939666258,"42-13 Broadway, Astoria, NY 11103",XKDHsS8PevoEdFLNtt05FA,40.758007205736,Shuya Cafe de Ramen,183,japanese
10310,4.0,2018-05-02 17:20:29.079968,-74.114723,"767 Forest Ave, Staten Island, NY 10310",PwIMIWCzL7tlOVb-v0_RKw,40.629383,Emperor House,16,chinese
11238,4.5,2018-05-02 17:23:23.322094,-73.9568891376257,"638 Park Pl, Brooklyn, NY 11238",LTfR_0NiS7OIRCfkaAJg9w,40.6742123562615,Silver Rice,225,japanese
11104,3.5,2018-05-02 17:22:33.224160,-73.9235566,"40-06 Queens Blvd, Sunnyside, NY 11104",GpV5O0ag7BPW50tp66bz3A,40.7434257,Natural Tofu Restaurant,312,korean
10306,4.5,2018-05-02 17:20:29.053475,-74.103802,"1755 Richmond Rd, Staten Island, NY 10306",M2sBQQLHV7oFhyif0un7DA,40.587523,New Garden Chinese Restaurant,11,chinese
11109,4.0,2018-05-02 17:24:37.676255,-73.9574966,"4720 Ctr Blvd, Long Island City, NY 11109",TN1dGAwvNevkzXfL0sU41A,40.7459602,BLVD Wine Bar,105,french
10028,4.0,2018-05-02 17:23:33.482339,-73.95057,"343 E 85th St, New York, NY 10028",od-5v2v1HdGisEDAXotqeg,40.7766,Poke,417,japanese
11214,3.5,2018-05-02 17:22:09.631260,-74.000778,"2032 Bath Ave, Brooklyn, NY 11214",1tL5GVMiTK-KcR3oMizeoA,40.600608,Skyway Restaurant & Kabab House,9,indian
11369,5.0,2018-05-02 17:20:29.531168,-73.872556,"9606 31st Ave, E Elmhurst, NY 11369",nVW33wQBSr9-mMhDWciw2w,40.760402,New King's Garden,1,chinese
11206,4.0,2018-05-02 17:20:52.870612,-73.935062,"222 Bogart St, Brooklyn, NY 11206",ohOXikd87wCxzJXKPx7nGg,40.711471,Carthage Must Be Destroyed,97,american
11427,2.5,2018-05-02 17:22:28.671674,-73.74548,"218-38 Hillside Ave, Queens, NY 11427",ue0fYo62ucnaAL6spAqSiw,40.72891,Fine Buffet Indian Restaurant,3,indian
11354,4.5,2018-05-02 17:23:18.009737,-73.83364,"133-22 39th Ave, Flushing, NY 11354",NB5u0htOK_1_dTkYALpRxg,40.75899,Yoi Sushi Japanese 良日本料理,57,japanese
11234,4.0,2018-05-02 17:20:29.248538,-73.93163,"3510 Ave S, Brooklyn, NY 11234",CZc8HqioU9WFJcml530kmQ,40.60928,Grand Wok,13,chinese
11355,5.0,2018-05-02 17:22:38.298631,-73.8147188563748,"41-08 149 Place Flushing Ny, Queens, NY 11355",mZdxvKqo8-hP86lus1pVHQ,40.7620679660019,Ssam Tong,12,korean
10013,4.0,2018-05-02 17:24:04.523921,-74.00382,"40 Thompson St, New York, NY 10013",tZ_16sRTaU5MCpdWskCeBA,40.72329,Le Relais de Venise L'Entrecote,44,french
11221,4.0,2018-05-02 17:23:54.531299,-73.9336314891321,"1158 Myrtle Ave, Brooklyn, NY 11221",iYFauSnqLxvr4HTY_cIElg,40.6973098579017,Little Mo,231,japanese
11217,4.5,2018-05-02 17:22:48.280635,-73.97929,"155 5th Ave, Brooklyn, NY 11217",DRUvC_16De3L-uyPwJTZPA,40.67791,Nargis Bar & Grill,97,korean
11249,4.5,2018-05-02 17:20:42.228381,-73.962577,"136 Metropolitan Ave, Brooklyn, NY 11249",YxLazl79hS4O_ygHWqM3mg,40.715984,Lo-Res Bar,10,american
11354,3.0,2018-05-02 17:22:58.110358,-73.82829,"36-12 Union St, Queens, NY 11354",WefqbhlzN9me67Uf1RVjxQ,40.76334,Chinese-Korean Restaurant,1,korean
