id,name,address,latitude,longitude,review_count,rating,zipcode
eT39RKlQ8i5Z4ml0ZwUK-Q,Tambour,"652 5th Ave, Brooklyn, NY 11215",40.66248,-73.9925,19,5.0,11215
EF4M55USa1ZNy1rP5Kuk2w,Chez Moi,"135 Atlantic Ave, Brooklyn, NY 11201",40.6907305802403,-73.99551244328,314,4.0,11201
8oWkHl9tITphtI7KY4kT0w,Le Pif,"2058 Broadway Ave, New York, NY 10023",40.7774844970442,-73.9817932784042,231,4.0,10023
RQojRzAYA9Cq87PqwQq5yg,Deux Amis,"356 E 51st St, New York, NY 10022",40.7544765,-73.9660238,130,4.0,10022
PXTzmqJW7gbK-IkfKBEnFw,Cafe Triskell,"33-04 36th Ave, Astoria, NY 11106",40.7557027855819,-73.9280135680406,394,4.5,11106
LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,"180 Spring St, New York, NY 10012",40.724678,-74.002624,299,4.0,10012
TdUhTJ7hCt0uANqHIcltOA,Olivier Bistro,"469 4th Ave, Brooklyn, NY 11215",40.6688499963761,-73.9896939343586,274,4.0,11215
YWYbLfHO5FjnCQ_uuy6Kdg,Vin et Fleurs,"69 Thompson St, New York, NY 10012",40.72448,-74.00327,359,4.0,10012
CsZLG1VpdFAZiT_qRRmJ2A,Vin Sur Vingt,"1140 Broadway, New York, NY 10001",40.743927,-73.9887,100,4.0,10001
M85t-iOAbMpO9mVIKAgwMw,Le Garage,"157 Suydam St, Brooklyn, NY 11221",40.6993863968861,-73.9265948743181,97,4.0,11221
R-biStUvl2zuhIQFk40GsQ,OCabanon,"245 W 29th St, New York, NY 10001",40.7486725,-73.9945145,348,4.0,10001
vRrVSB-LegwUwIxpkeRVtQ,Le Bernardin,"155 W 51st St, The Equitable Bldg, New York, NY 10019",40.761557,-73.981763,2105,4.5,10019
CoPDX5NCTYOW1cM_HsO5RA,Le Midi,"11 E 13th St, New York, NY 10003",40.7350747572983,-73.9931811690485,318,4.0,10003
3pgbgiPTA2WmZ9fsDKlojA,La Mirabelle,"102 W 86th St, New York, NY 10024",40.78636,-73.97262,100,4.0,10024
JUGgD5WXc8eU5MoBKrfSGA,L'Atelier de Joël Robuchon,"85 10th Ave, New York, NY 10011",40.74303,-74.00779,54,4.5,10011
8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,"177 9th Ave, New York, NY 10011",40.745044,-74.002863,295,4.0,10011
O64wSq9NvecPNPRkz38o8Q,Madame Claude Bis,"390 4th St, Jersey City, NJ 07302",40.7245930284262,-74.0511198341846,105,4.0,07302
fmrtc7AsD7GS3BAfJ8QQHQ,Gentleman Farmer - Fort Greene,"378 Myrtle Ave, Brooklyn, NY 11205",40.692995,-73.971074,99,4.5,11205
mjGdtrh0tX7I91GM9dlMNg,MIMI,"185 Sullivan St, New York, NY 10012",40.7283483,-74.0006612,111,4.0,10012
K6ik5ceZaea55wXnmHWz0Q,Bliss 46 Bistro,"43-46 46th St, Sunnyside, NY 11104",40.7441617548466,-73.9185556769371,174,4.0,11104
mv8dMMzzrzalso3sYCP_QA,Cafe Luluc,"214 Smith St, Brooklyn, NY 11201",40.68451,-73.99225,1191,4.0,11201
fFkqEyupjc5x2iJQIPcpLw,Ruffian,"125 E 7th St, New York, NY 10009",40.7264,-73.98411,126,5.0,10009
nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,"183 9th Ave, New York, NY 10011",40.7454064780449,-74.0024026704959,556,4.0,10011
kmcgUxWhwlbmC-FAMTEF2g,Cafe D'Alsace,"1695 2nd Ave, New York, NY 10128",40.77916,-73.95104,1007,4.0,10128
Y98a2y3r77l7S4wVS4Vqzg,No5nyc,"35-43 37th St, Long Island City, NY 11101",40.75447,-73.92456,63,4.0,11101
yDStP6k9r9CS0bcwSNbIyw,Couleur Café,"435 7th Ave, Brooklyn, NY 11215",40.663311,-73.984198,170,4.0,11215
ndd1BQLqFINytM4kbkCjgQ,La Bergamote,"515 W 52nd St, New York, NY 10019",40.7663868,-73.9915846,305,4.0,10019
baQdCPehE8AtwQaDFTdWCA,Autre Kyo Ya,"10 Stuyvesant St, New York, NY 10003",40.7297651,-73.9893199,77,4.0,10003
KIIYvTOc0Uv90aUHEGvoSg,La Grenouille,"3 E 52nd St, New York, NY 10022",40.75972,-73.97555,355,4.0,10022
zBButa4blgIhHru9B2qMrw,Café Paulette,"1 S Elliott Pl, Brooklyn, NY 11217",40.6896094060701,-73.975917359407,126,3.5,11217
21y8cakUmhd3g13nh0cq9g,La Tarte Flambee,"153 E 33rd St, New York, NY 10016",40.7454955900215,-73.9795761190491,272,4.5,10016
Ui3Yz1ujFa1ODwSHvORrIw,Cherche Midi,"282 Bowery, New York, NY 10012",40.723915,-73.9927827,280,4.0,10012
QvQilClGyuKFz08TBsoJNA,Le District,"225 Liberty St, New York, NY 10281",40.7126473617984,-74.0157784596443,409,3.0,10281
NMVRHrkdp68twl4CWo1I5A,Marseille,"630 9th Ave, New York, NY 10036",40.759806,-73.991378,741,4.0,10036
JZvegz9gY9sJwAeDPNvMQA,Pitchounette81,"245 East 81st St, New York, NY 10028",40.77496,-73.95437,25,4.5,10028
gISZs8okQgFIpd-yz9aC4w,Café Henri,"1010 50th Ave, Long Island City, NY 11101",40.7425829065175,-73.95380581161,611,4.0,11101
emTmnLlesIwxRofQ34ntdA,Juliette,"135 N 5th St, Brooklyn, NY 11249",40.71708,-73.95903,725,3.5,11249
50fWXrNECQQYght4ZWeBXQ,Taureau,"558 Broome St, New York, NY 10013",40.724521,-74.005683,543,4.5,10013
ykTc4pZYEAY0Esd0yVFSOQ,Vin Sur Vingt,"66 W 84th St, New York, NY 10024",40.78492,-73.97291,32,4.5,10024
0Q13lJ3OHXOuBVpN6jeTjw,Tartine,"253 W 11th St, New York, NY 10014",40.73635,-74.00346,894,4.0,10014
7uGPAk8ELYABSzZhXhj7tA,Le Gigot,"18 Cornelia St, New York, NY 10014",40.7314099,-74.00197,178,4.0,10014
CcxreLJbZsO6Z775-hMWpw,St Tropez Wine Bar,"304 W 4th St, New York, NY 10014",40.73704,-74.00386,55,4.5,10014
TCJrcryBkI6eg2HYThoiKg,Petite Crevette,"144 Union St, Brooklyn, NY 11231",40.68396,-74.0018,297,4.0,11231
dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,"35 E 18th St, New York, NY 10003",40.738085,-73.989472,2652,4.0,10003
OkiPb6gNNRmcbB4zIIMx0g,Big Tiny,"244 Smith St, Brooklyn, NY 11231",40.6834507,-73.992855,27,5.0,11231
YvSCXoj-z1eS2soiXQSIFQ,49 Monroe,"49 Monroe St, New York, NY 10002",40.7118467,-73.9937348,124,4.5,10002
5m-TrbqMNnwJvOd7pAt6OA,Raclette,"511 E 12th St, New York, NY 10009",40.7289298,-73.980601,893,4.0,10009
tDzTFko0plObIUPwRc31-Q,La cafette,"103 Havemeyer St, Brooklyn, NY 11211",40.71323,-73.95638,7,5.0,11211
8vDBwBThldNxqvQ7ur1Uzw,Risbo,"701 Flatbush Ave, Brooklyn, NY 11225",40.6560593,-73.9597273,52,4.5,11225
bTyyPU8A4pz9dieLSZPMdA,Le Rivage,"340 W 46th St, New York, NY 10036",40.76023,-73.98957,319,3.5,10036
CwAE-SZzIa8A2AUiF0wZ8w,Paname Restaurant,"1068 2nd Ave, New York, NY 10022",40.7587122741301,-73.9654768081818,76,4.0,10022
EOANRwg2TqxqAJ6O7e-YNA,Racines,"94 Chambers St, New York, NY 10007",40.714542,-74.007583,103,4.0,10007
HUEj_yVB1E2mNNxW5PqUtQ,Bistro Vendome,"405 East 58th St, New York, NY 10022",40.7588875,-73.961963,94,4.0,10022
BA6wd1pZTVu1DmrtiyTs8g,Raoul's Restaurant,"180 Prince St, New York, NY 10012",40.72615,-74.00216,399,4.0,10012
1z5Nu66M6W8mk5Ap4osZwA,The NoMad Restaurant,"1170 Broadway, New York, NY 10001",40.7449,-73.988482,1297,4.0,10001
bQPU31GkNo3TkPnq7iSngg,Jubilee,"948 1st Ave, New York, NY 10022",40.75523,-73.965164,174,4.0,10022
3qf3FLXxVdX3Wz5F_rTeog,Bar Tabac,"128 Smith St, Brooklyn, NY 11201",40.6874173,-73.9902407,524,3.5,11201
oF3yOAqGpIGRbjtOzvSxoA,Bouley Test Kitchen,"31 West 21st St, New York, NY 10010",40.7411629,-73.9921063,16,4.5,10010
g6R8iwi__IDy8plQy0v9WQ,Café Gitane,"242 Mott St, New York, NY 10012",40.7231802723335,-73.9946175625656,676,4.0,10012
vApeod35mjcuiwrdLnobmQ,Tout Va Bien,"311 W 51st St, New York, NY 10019",40.7634048461914,-73.986213684082,287,3.5,10019
9vYSRXdp5JtFmqhi0FigMA,Le Relais De Venise L'Entrecôte,"590 Lexington Ave, New York, NY 10022",40.7577089110773,-73.9717626571655,665,3.5,10022
flcy6dNr4s12PTv6VtBK9Q,LĒNA Wine Bar,"137 Eldridge St, New York, NY 10002",40.719135,-73.991758,42,4.5,10002
NMCUMp39CPenji-UbFnuCA,Tastings Social Presents Mountain Bird,"251 E 110th St, New York, NY 10029",40.793503292003,-73.9409723342072,106,4.5,10029
eRmwZyVJQ9U0mj8fL3dS7A,Maison May Dekalb,"246 Dekalb Ave, Brooklyn, NY 11205",40.6892623901367,-73.9693450927734,220,4.0,11205
bqhBU_iyHpaLlq0WSc5Nkw,Jean Claude 2,"1343 2nd Ave, New York, NY 10021",40.7680092,-73.9592896,100,4.0,10021
l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,"249 Ctr St, New York, NY 10013",40.7205157,-73.9981652,90,4.5,10013
F2YGnF0og_7fHNd880byCQ,Vin Sur Vingt,"201 W 11th St, New York, NY 10014",40.73661,-74.00129,191,4.0,10014
EaNRl3vlDOsNF-gkCR5mBA,La Sirène,"416 Amsterdam Ave, New York, NY 10024",40.783787617351,-73.9780966584515,12,4.0,10024
GBJOu9Rk4JqqWjB8ddYudw,La Mercerie,"53 Howard St, Roman and Williams Guild, New York, NY 10013",40.7199817935867,-74.0016736506636,32,3.0,10013
6nnhmOgTeI6QmQS1LhMD9Q,RDV Rendezvous,"2072 Frederick Douglass Blvd, New York, NY 10026",40.802040664408,-73.956772898909,103,4.5,10026
dAHoDxBmzWqfobnTbCHaQA,Frenchette,"241 W Broadway, New York, NY 10013",40.71964,-74.00578,13,4.0,10013
iQB37FNqD_G5_QMrp9ovnw,Jadis,"42 Rivington St, New York, NY 10002",40.7210234741789,-73.9910054106201,469,4.0,10002
sySAZxvH4LvSGJRLmCP19A,Aux Epices,"121 Baxter St, New York, NY 10013",40.7181073647053,-73.9991025383579,261,4.0,10013
_sipbeIM-EtR4cIzleEUhg,Cafe Rue Dix,"1451 Bedford Ave, Brooklyn, NY 11216",40.6740232907878,-73.9538387930572,274,4.0,11216
fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,"200 W 70th St, New York, NY 10023",40.7774217133356,-73.9831341388358,412,4.0,10023
9w3zIx0-n7qPLQynU8saHA,AOC East,"1590 First Ave, New York, NY 10028",40.77464,-73.95064,84,4.0,10028
