id,name,address,latitude,longitude,review_count,rating,zipcode
xxsu5-2iPphmBsllkv2P1A,Satsuki,"114 W 47th St, New York, NY 10036",40.75814,-73.98304,22,4.0,10036
-Exv1AEsaKU6Cdb2TO_ZUg,The Lobster Club,"98 E 53rd St, New York, NY 10022",40.758301,-73.971868,36,4.0,10022
HGLH-sa-Fp3X6UXcaG7U0g,66S Fusion,"130 Flushing Ave, Brooklyn, NY 11205",40.6977600194066,-73.9715740687866,16,4.5,11205
w7p3TTQaTG3jFFYWHrNnUg,Union Sushi,"3630 Union St, Flushing, NY 11354",40.762855,-73.828025,75,4.5,11354
EbX_9tqAJs4gW51gZpOB7g,Rasa,"25 W 8th St, New York, NY 10011",40.7327654,-73.9975674,517,4.0,10011
q4zgRy2Z-j-KUtq5tT7JzA,Maroo,"1640 3rd Ave, New York, NY 10128",40.7824759,-73.9513328,108,3.5,10128
QUedEYSv8w4QLsNhHCrJlw,SoGoGooGo Sushi,"1970-1980 Victory Blvd, Staten Island, NY 10314",40.6123774078583,-74.1295201475273,64,4.5,10314
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,"1167 2nd Ave, New York, NY 10065",40.762268,-73.963501,111,4.0,10065
zaYK-LuVRUoUVt6EV-xmPg,Tokyo Record Bar,"127 Macdougal St, New York, NY 10012",40.7305654051364,-74.0001550748959,48,4.0,10012
ak-EOiPVe9bnSnKXAVHNgg,The Japanese Pop-Up Restaurant,"2900 Southern Blvd, Bronx, NY 10458",40.8626682096216,-73.8806020461249,1,5.0,10458
iHwhkW0LLlu81ZCir-lFQA,Gari Columbus,"370 Columbus Ave, New York, NY 10024",40.78112,-73.97632,306,4.0,10024
7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,"1 Bennett Ave, New York, NY 10033",40.850719,-73.936309,261,4.0,10033
Bh0Rxd4Yi21luny0S95GaQ,Ceetay,"129 Alexander Ave, Bronx, NY 10454",40.807149,-73.927612,257,4.0,10454
-W5OVy_1GGoT_6_WAQzmsg,Akiyama Japanese Restaurant,"132-16 14th Ave, College Point, NY 11356",40.7861273,-73.8358705,70,4.0,11356
CdHOwIO6OFNXZxPYEUts2g,Ageha Sushi,"767 9th Ave, New York, NY 10019",40.764529,-73.988597,535,4.0,10019
od-5v2v1HdGisEDAXotqeg,Poke,"343 E 85th St, New York, NY 10028",40.7766,-73.95057,417,4.0,10028
P_RNungaIf6FZdzEWkoQ0g,Sakura of Japan,"29 John St, New York, NY 10038",40.70972,-74.00854,102,4.0,10038
TiBeYTtuJfTv616H1ZGpjQ,Sushi Para 88,"212 W 14th St, New York, NY 10011",40.738666,-74.000785,287,3.5,10011
U2tjlMRITBSHHHTiv7L11A,Hayashi,"2901 Ocean Ave, Brooklyn, NY 11235",40.59048,-73.94938,143,4.0,11235
